MGYP,ERZ_x,MGYC,Start,End,Strand,Contig,MGYA,Contig Length,Phage,Number of CDSes
MGYP001365877324,ERZ2772628,MGYC001067574241,18083,19084,1,ERZ2772628.545-NODE-545-length-29239-cov-21.593921,MGYA00587025,29.239,False,37
MGYP001366390362,ERZ1673722,MGYC000086671841,25457,26353,1,ERZ1673722.508-NODE-508-length-50248-cov-6.942801,MGYA00580222,50.248,False,67
MGYP001366390362,ERZ1690683,MGYC000148138665,30303,31199,1,ERZ1690683.516-NODE-516-length-35607-cov-33.022840,MGYA00581053,35.607,False,58
MGYP001366619309,ERZ841312,MGYC001676114671,571,1512,1,ERZ841312.1147-NODE-1147-length-25678-cov-4.921126,MGYA00590556,25.678,False,35
MGYP001366619309,ERZ841911,MGYC001728841057,55176,56117,1,ERZ841911.121-NODE-121-length-60620-cov-40.953670,MGYA00590452,60.62,False,97
MGYP001485966408,ERZ841911,MGYC001728841057,12742,13647,1,ERZ841911.121-NODE-121-length-60620-cov-40.953670,MGYA00590452,60.62,False,97
MGYP001366776075,ERZ831412,MGYC001564092981,48277,49791,-1,ERZ831412.1-NODE-1-length-161057-cov-8.92744,MGYA00589017,161.057,False,200
MGYP001384387514,ERZ831412,MGYC001564092981,35076,36338,-1,ERZ831412.1-NODE-1-length-161057-cov-8.92744,MGYA00589017,161.057,False,200
MGYP001366776075,ERZ833580,MGYC001586346867,19493,21007,1,ERZ833580.59-NODE-59-length-91723-cov-5.736026,MGYA00589049,91.723,False,111
MGYP001432241047,ERZ833580,MGYC001586346867,32946,34208,1,ERZ833580.59-NODE-59-length-91723-cov-5.736026,MGYA00589049,91.723,False,111
MGYP001366776075,ERZ837885,MGYC001612685463,48277,49791,-1,ERZ837885.192-NODE-192-length-56044-cov-49.971030,MGYA00593140,56.044,False,74
MGYP001384387514,ERZ837885,MGYC001612685463,35076,36338,-1,ERZ837885.192-NODE-192-length-56044-cov-49.971030,MGYA00593140,56.044,False,74
MGYP001366776075,ERZ842113,MGYC001747219015,48132,49646,-1,ERZ842113.3-NODE-3-length-161330-cov-37.258428,MGYA00590440,161.33,False,201
MGYP001384387514,ERZ842113,MGYC001747219015,34931,36193,-1,ERZ842113.3-NODE-3-length-161330-cov-37.258428,MGYA00590440,161.33,False,201
MGYP001366894356,ERZ829891,MGYC001564124407,79138,80139,1,ERZ829891.8-NODE-8-length-90069-cov-37.4185,MGYA00593132,90.069,False,140
MGYP001366894356,ERZ840593,MGYC001643515399,9931,10932,-1,ERZ840593.461-NODE-461-length-49573-cov-236.011531,MGYA00590542,49.573,False,50
MGYP001366954996,ERZ2772612,MGYC001067557772,15522,16511,-1,ERZ2772612.181-NODE-181-length-35173-cov-10.280426,MGYA00587007,35.173,False,46
MGYP001366954996,ERZ2772618,MGYC001067566212,13581,14570,-1,ERZ2772618.449-NODE-449-length-33232-cov-5.750399,MGYA00587028,33.232,False,41
MGYP001367169767,ERZ840511,MGYC001635208387,8766,9899,1,ERZ840511.204576-NODE-434845-length-44584-cov-16.0000,MGYA00589041,44.584,False,47
MGYP001367218599,ERZ832104,MGYC001587683377,5016,5879,1,ERZ832104.507602-NODE-1000527-length-28904-cov-51.1623,MGYA00590575,28.904,False,40
MGYP001367218599,ERZ840860,MGYC001648354029,12582,13445,1,ERZ840860.2517-NODE-2517-length-27225-cov-6.963710,MGYA00590522,27.225,False,35
MGYP001367293127,ERZ841748,MGYC001722835419,8596,10725,-1,ERZ841748.1060-NODE-1060-length-28489-cov-22.404516,MGYA00590459,28.489,False,38
MGYP001395732023,ERZ841748,MGYC001722835419,14922,15794,-1,ERZ841748.1060-NODE-1060-length-28489-cov-22.404516,MGYA00590459,28.489,False,38
MGYP001368038043,ERZ841312,MGYC001676103213,9713,11062,1,ERZ841312.855-NODE-855-length-29966-cov-71.520745,MGYA00590556,29.966,False,42
MGYP001368039882,ERZ841467,MGYC001698093355,11156,12493,-1,ERZ841467.45-NODE-45-length-78624-cov-9.767338,MGYA00590492,78.624,False,83
MGYP001368039882,ERZ841618,MGYC001709973123,33015,34352,-1,ERZ841618.19-NODE-19-length-98995-cov-9.569719,MGYA00590481,98.995,False,111
MGYP001368428589,ERZ841457,MGYC001694435111,3,1685,-1,ERZ841457.18-NODE-18-length-83089-cov-11.5832,MGYA00590498,83.089,False,67
MGYP001369513228,ERZ2772586,MGYC001062183954,3061,3936,1,ERZ2772586.590-NODE-590-length-25180-cov-37.080637,MGYA00587018,25.18,False,26
MGYP001369516562,ERZ840959,MGYC001654493079,24833,25669,-1,ERZ840959.65-NODE-65-length-81282-cov-5.297573,MGYA00590535,81.282,False,80
MGYP001369516562,ERZ841842,MGYC001725204141,452368,453204,-1,ERZ841842.1-NODE-1-length-807662-cov-8.598747,MGYA00590453,807.662,False,795
MGYP001369516562,ERZ841911,MGYC001728841495,56446,57282,1,ERZ841911.131-NODE-131-length-58629-cov-4.899648,MGYA00590452,58.629,False,56
MGYP001369525932,ERZ2772498,MGYC001052505608,33621,34790,-1,ERZ2772498.342-NODE-342-length-41926-cov-9.647250,MGYA00587010,41.926,False,44
MGYP001369583139,ERZ841987,MGYC001735414249,16640,17674,-1,ERZ841987.3344-NODE-3344-length-25999-cov-17.708796,MGYA00589026,25.999,False,36
MGYP001369841277,ERZ841497,MGYC001708823719,20518,22554,-1,ERZ841497.454-NODE-454-length-41794-cov-11.727856,MGYA00590512,41.794,False,49
MGYP001370031873,ERZ2772601,MGYC001062175441,1234,2142,-1,ERZ2772601.30-NODE-30-length-55673-cov-127.228991,MGYA00587032,55.673,False,83
MGYP001370031873,ERZ2772629,MGYC001067562838,24392,25300,-1,ERZ2772629.145-NODE-145-length-45209-cov-15.339195,MGYA00587055,45.209,False,69
MGYP001370031873,ERZ841863,MGYC001725610509,14036,14944,1,ERZ841863.166-NODE-166-length-55781-cov-12.664124,MGYA00590478,55.781,False,81
MGYP001370748896,ERZ841312,MGYC001676104199,23386,24687,1,ERZ841312.882-NODE-882-length-29438-cov-27.177722,MGYA00590556,29.438,False,37
MGYP001371045112,ERZ835454,MGYC001598851299,13489,14535,1,ERZ835454.420-NODE-420-length-34433-cov-6.72962,MGYA00593134,34.433,False,32
MGYP001371296321,ERZ2772483,MGYC001052438764,34465,36141,1,ERZ2772483.14-NODE-14-length-52109-cov-10.827813,MGYA00587773,52.109,False,49
MGYP001371296321,ERZ2772622,MGYC001067559475,38933,40609,1,ERZ2772622.132-NODE-132-length-59083-cov-18.294962,MGYA00587076,59.083,False,56
MGYP001371296321,ERZ2772628,MGYC001067561915,15969,17645,-1,ERZ2772628.145-NODE-145-length-57075-cov-15.885794,MGYA00587025,57.075,False,55
MGYP001371416440,ERZ841349,MGYC001704447905,26064,27470,-1,ERZ841349.872576-NODE-1768476-length-34063-cov-487.5917,MGYA00590465,34.063,False,56
MGYP001372061914,ERZ834897,MGYC001597347163,23505,24623,-1,ERZ834897.174-NODE-174-length-41326-cov-9.27084,MGYA00593214,41.326,False,57
MGYP001372061914,ERZ835625,MGYC001599702999,21189,22307,-1,ERZ835625.394-NODE-394-length-41503-cov-88.530014,MGYA00593221,41.503,False,56
MGYP001372061914,ERZ841319,MGYC001676741595,36492,37610,1,ERZ841319.167-NODE-167-length-42031-cov-9.38489,MGYA00590509,42.031,False,58
MGYP001372061914,ERZ841566,MGYC001708881531,12043,13161,1,ERZ841566.276-NODE-276-length-34415-cov-17.7044,MGYA00590496,34.415,False,43
MGYP001372061914,ERZ841657,MGYC001711321203,25333,26451,1,ERZ841657.198-NODE-198-length-41137-cov-18.362835,MGYA00590480,41.137,False,56
MGYP001372061914,ERZ842061,MGYC001741601971,34858,35976,1,ERZ842061.208-NODE-208-length-36286-cov-9.375783,MGYA00589031,36.286,False,51
MGYP001372087536,ERZ838778,MGYC001618505947,17348,18679,-1,ERZ838778.1507-NODE-1507-length-26642-cov-31.845037,MGYA00593017,26.642,False,31
MGYP001372289756,ERZ2772574,MGYC001062177834,13083,14066,-1,ERZ2772574.377-NODE-377-length-38905-cov-94.845920,MGYA00587035,38.905,False,47
MGYP001372289756,ERZ841987,MGYC001735271659,25386,26369,1,ERZ841987.1367-NODE-1367-length-44275-cov-7.405495,MGYA00589026,44.275,False,56
MGYP001372305646,ERZ2772564,MGYC001060594408,34589,35932,1,ERZ2772564.161-NODE-161-length-50764-cov-6.302510,MGYA00587008,50.764,False,59
MGYP001372305646,ERZ2772596,MGYC001062180095,20993,22336,-1,ERZ2772596.132-NODE-132-length-50873-cov-27.150557,MGYA00587107,50.873,False,58
MGYP001372305646,ERZ2772630,MGYC001067559028,9855,11198,1,ERZ2772630.38-NODE-38-length-50768-cov-6.379429,MGYA00587012,50.768,False,58
MGYP001372305646,ERZ2772637,MGYC001067562587,16953,18296,-1,ERZ2772637.85-NODE-85-length-50749-cov-17.435061,MGYA00587022,50.749,False,58
MGYP001372385240,ERZ2772510,MGYC001052464607,17853,18884,-1,ERZ2772510.247-NODE-247-length-35618-cov-19.243990,MGYA00587096,35.618,False,43
MGYP001372465599,ERZ841618,MGYC001710000787,773,1930,1,ERZ841618.504-NODE-504-length-25391-cov-206.217280,MGYA00590481,25.391,False,29
MGYP001372747942,ERZ840860,MGYC001648300403,29933,31102,-1,ERZ840860.1182-NODE-1182-length-41912-cov-5.508541,MGYA00590522,41.912,False,45
MGYP001372996355,ERZ1767511,MGYC001125445339,102069,103610,1,ERZ1767511.48-NODE-48-length-124788-cov-9.311898,MGYA00587631,124.788,False,117
MGYP001373235440,ERZ794918,MGYC000398047856,41719,42870,-1,ERZ794918.293-NODE-293-length-50072-cov-3.945415,MGYA00375785,50.072,False,13
MGYP001373473839,ERZ831745,MGYC001565938315,1869,3278,-1,ERZ831745.514-NODE-514-length-56230-cov-56.876226,MGYA00590550,56.23,False,56
MGYP001373473839,ERZ841010,MGYC001659663055,47251,48660,-1,ERZ841010.89-NODE-89-length-94319-cov-44.213082,MGYA00590517,94.319,False,105
MGYP001373566258,ERZ841410,MGYC001687444447,21895,22743,-1,ERZ841410.1218-NODE-1218-length-30400-cov-4.684726,MGYA00590546,30.4,False,41
MGYP001373581163,ERZ841911,MGYC001728880307,10005,10898,1,ERZ841911.1010-NODE-1010-length-25914-cov-5.561893,MGYA00590452,25.914,False,29
MGYP001373670355,ERZ2772542,MGYC001052573947,47782,49452,-1,ERZ2772542.98-NODE-98-length-69540-cov-7.142506,MGYA00587065,69.54,False,73
MGYP001373716631,ERZ2772523,MGYC001052481715,37868,39289,1,ERZ2772523.97-NODE-97-length-53774-cov-5.515013,MGYA00587070,53.774,False,75
MGYP001373716631,ERZ2772540,MGYC001052528681,37929,39350,1,ERZ2772540.49-NODE-49-length-63054-cov-50.083906,MGYA00587050,63.054,False,80
MGYP001373716631,ERZ2772551,MGYC001060592017,22116,23537,-1,ERZ2772551.46-NODE-46-length-61328-cov-50.939207,MGYA00587079,61.328,False,78
MGYP001373716631,ERZ2772565,MGYC001060593987,37848,39269,1,ERZ2772565.80-NODE-80-length-61482-cov-5.692855,MGYA00587062,61.482,False,78
MGYP001373716631,ERZ836051,MGYC001600013083,22965,24386,-1,ERZ836051.100-NODE-100-length-50582-cov-8.78665,MGYA00593118,50.582,False,60
MGYP001373716631,ERZ841907,MGYC001728336823,22116,23537,-1,ERZ841907.171-NODE-171-length-39561-cov-9.057485,MGYA00590456,39.561,False,41
MGYP001373982103,ERZ832643,MGYC001569049525,14311,15351,-1,ERZ832643.1686-NODE-1686-length-27776-cov-4.434472,MGYA00593425,27.776,False,27
MGYP001374064641,ERZ841748,MGYC001722835163,27118,28563,1,ERZ841748.932-NODE-932-length-30422-cov-7.236737,MGYA00590459,30.422,False,47
MGYP001374095183,ERZ2772601,MGYC001062179487,8460,9581,1,ERZ2772601.178-NODE-178-length-32800-cov-3.683799,MGYA00587032,32.8,False,34
MGYP001374095183,ERZ841863,MGYC001725604351,23202,24323,-1,ERZ841863.111-NODE-111-length-65513-cov-12.949326,MGYA00590478,65.513,False,57
MGYP001374122492,ERZ841884,MGYC001739494243,6768,7676,-1,ERZ841884.433040-NODE-888860-length-56194-cov-106.1802,MGYA00590448,56.194,False,81
MGYP001374741762,ERZ843003,MGYC001779062625,11354,12472,-1,ERZ843003.534213-NODE-1070452-length-42335-cov-46.0000,MGYA00593015,42.335,False,50
MGYP001374820355,ERZ843989,MGYC001770922201,10253,11614,-1,ERZ843989.213823-NODE-425227-length-53560-cov-83.0928,MGYA00590483,53.56,False,43
MGYP001374844357,ERZ832643,MGYC001569103255,10325,11449,1,ERZ832643.1992-NODE-1992-length-25299-cov-15.715378,MGYA00593425,25.299,False,26
MGYP001374930348,ERZ2772618,MGYC001067568176,21651,22616,-1,ERZ2772618.525-NODE-525-length-30593-cov-4.063200,MGYA00587028,30.593,False,45
MGYP001375014148,ERZ2772564,MGYC001060595338,23656,24594,1,ERZ2772564.232-NODE-232-length-42497-cov-29.416568,MGYA00587008,42.497,False,68
MGYP001375014148,ERZ2772596,MGYC001062179623,38374,39312,-1,ERZ2772596.118-NODE-118-length-53732-cov-29.478790,MGYA00587107,53.732,False,73
MGYP001375024420,ERZ840593,MGYC001643544611,34867,35337,-1,ERZ840593.892-NODE-892-length-35338-cov-9.102769,MGYA00590542,35.338,False,48
MGYP001375095637,ERZ2772494,MGYC001052501239,26165,27061,1,ERZ2772494.602-NODE-602-length-28066-cov-5.573061,MGYA00587052,28.066,False,54
MGYP001375095637,ERZ2772510,MGYC001052467535,29355,30251,1,ERZ2772510.284-NODE-284-length-32546-cov-11.408729,MGYA00587096,32.546,False,54
MGYP001375095637,ERZ834397,MGYC001593826581,4148,5044,-1,ERZ834397.98411-NODE-227398-length-32456-cov-26.0000,MGYA00593112,32.456,False,54
MGYP001375141864,ERZ840367,MGYC001629649989,31383,32693,-1,ERZ840367.289-NODE-289-length-58662-cov-12.757589,MGYA00593223,58.662,False,73
MGYP001375141864,ERZ841842,MGYC001725227537,30370,31680,-1,ERZ841842.148-NODE-148-length-77617-cov-17.047188,MGYA00590453,77.617,False,83
MGYP001375405827,ERZ838136,MGYC001613058669,53831,54463,-1,ERZ838136.377-NODE-377-length-59096-cov-5.935841,MGYA00593133,59.096,False,66
MGYP001375449068,ERZ841863,MGYC001725620047,19247,20416,1,ERZ841863.266-NODE-266-length-43581-cov-10.969604,MGYA00590478,43.581,False,49
MGYP001375945000,ERZ794918,MGYC000397916288,20137,20997,-1,ERZ794918.11-NODE-11-length-197871-cov-7.113017,MGYA00375785,197.871,False,27
MGYP001375945000,ERZ794928,MGYC000403254116,120207,121067,1,ERZ794928.42-NODE-42-length-141203-cov-7.863916,MGYA00375789,141.203,False,22
MGYP001376145772,ERZ840881,MGYC001648833157,20554,21540,-1,ERZ840881.1722-NODE-1722-length-37050-cov-24.814813,MGYA00589039,37.05,False,43
MGYP001376145772,ERZ842199,MGYC001769585729,15897,16883,1,ERZ842199.533725-NODE-1069921-length-26921-cov-23.0000,MGYA00590491,26.921,False,30
MGYP001376200174,ERZ831446,MGYC001564223551,1335,2477,1,ERZ831446.1164-NODE-1164-length-26935-cov-13.950521,MGYA00589050,26.935,False,42
MGYP001376235987,ERZ835863,MGYC001599970445,40232,41494,1,ERZ835863.165-NODE-165-length-79847-cov-12.527421,MGYA00590528,79.847,False,92
MGYP001389921510,ERZ835863,MGYC001599970445,26954,28387,1,ERZ835863.165-NODE-165-length-79847-cov-12.527421,MGYA00590528,79.847,False,92
MGYP001376235987,ERZ841394,MGYC001686073229,89638,90900,-1,ERZ841394.73-NODE-73-length-167535-cov-12.776188,MGYA00590494,167.535,False,200
MGYP001389921510,ERZ841394,MGYC001686073229,102745,104178,-1,ERZ841394.73-NODE-73-length-167535-cov-12.776188,MGYA00590494,167.535,False,200
MGYP001376235987,ERZ841404,MGYC001686739463,44002,45264,-1,ERZ841404.160-NODE-160-length-90915-cov-23.008464,MGYA00590499,90.915,False,101
MGYP001389921510,ERZ841404,MGYC001686739463,57109,58542,-1,ERZ841404.160-NODE-160-length-90915-cov-23.008464,MGYA00590499,90.915,False,101
MGYP001376351954,ERZ841987,MGYC001735242163,9860,10744,-1,ERZ841987.1020-NODE-1020-length-52460-cov-10.384257,MGYA00589026,52.46,False,69
MGYP001376378396,ERZ2772542,MGYC001052616879,8473,9381,-1,ERZ2772542.298-NODE-298-length-35544-cov-40.963735,MGYA00587065,35.544,False,63
MGYP001376400946,ERZ2772559,MGYC001060591967,61696,62670,-1,ERZ2772559.16-NODE-16-length-67115-cov-20.164852,MGYA00587063,67.115,False,69
MGYP001437348946,ERZ2772559,MGYC001060591967,20677,21684,-1,ERZ2772559.16-NODE-16-length-67115-cov-20.164852,MGYA00587063,67.115,False,69
MGYP001376770046,ERZ2772531,MGYC001052511506,21201,22178,-1,ERZ2772531.155-NODE-155-length-29956-cov-4.834554,MGYA00587068,29.956,False,30
MGYP001377298599,ERZ794918,MGYC000398004130,30263,31282,-1,ERZ794918.166-NODE-166-length-68064-cov-6.664009,MGYA00375785,68.064,False,14
MGYP001377298599,ERZ794928,MGYC000403278832,10330,11349,-1,ERZ794928.329-NODE-329-length-50397-cov-6.857353,MGYA00375789,50.397,False,12
MGYP001377531982,ERZ3421838,MGYC001310831165,5143,6141,1,ERZ3421838.2704-NODE-2704-length-28020-cov-40.934060,MGYA00592940,28.02,False,28
MGYP001377531982,ERZ3422065,MGYC001322198482,16979,17977,-1,ERZ3422065.1062-NODE-1062-length-25551-cov-8.676969,MGYA00593009,25.551,False,27
MGYP001377531982,ERZ3422088,MGYC001322222314,52399,53397,1,ERZ3422088.440-NODE-440-length-75276-cov-7.537789,MGYA00593005,75.276,False,88
MGYP001377531982,ERZ3422154,MGYC001322199758,21880,22878,-1,ERZ3422154.591-NODE-591-length-38372-cov-18.820915,MGYA00593003,38.372,False,43
MGYP001377531982,ERZ3422167,MGYC001322332218,21880,22878,-1,ERZ3422167.1084-NODE-1084-length-41052-cov-85.329853,MGYA00593001,41.052,False,50
MGYP001377589484,ERZ2772559,MGYC001060594201,23047,24012,1,ERZ2772559.270-NODE-270-length-27600-cov-12.039172,MGYA00587063,27.6,False,46
MGYP001377589484,ERZ828944,MGYC001564049519,20658,21623,-1,ERZ828944.128-NODE-128-length-38390-cov-69.4488,MGYA00593138,38.39,False,55
MGYP001377589484,ERZ828946,MGYC001564050829,18419,19384,1,ERZ828946.145-NODE-145-length-38390-cov-67.5931,MGYA00589059,38.39,False,53
MGYP001377589484,ERZ840593,MGYC001643553583,15027,15992,-1,ERZ840593.1061-NODE-1061-length-32759-cov-7.693799,MGYA00590542,32.759,False,45
MGYP001377590113,ERZ829055,MGYC001564131917,20696,21673,1,ERZ829055.875-NODE-875-length-26347-cov-8.27491,MGYA00589030,26.347,False,34
MGYP001377613961,ERZ837885,MGYC001612675581,74251,75618,1,ERZ837885.30-NODE-30-length-112392-cov-19.313779,MGYA00593140,112.392,False,99
MGYP001377613961,ERZ842113,MGYC001747239275,22672,24039,-1,ERZ842113.398-NODE-398-length-25122-cov-14.351697,MGYA00590440,25.122,False,34
MGYP001377614801,ERZ842199,MGYC001777538711,46940,48343,1,ERZ842199.798410-NODE-1598969-length-65367-cov-118.2444,MGYA00590491,65.367,False,63
MGYP001377704212,ERZ832020,MGYC001566777005,17861,19207,1,ERZ832020.142-NODE-142-length-38414-cov-77.571,MGYA00589055,38.414,False,52
MGYP001377704212,ERZ841457,MGYC001694434215,76522,77868,1,ERZ841457.11-NODE-11-length-98594-cov-94.6929,MGYA00590498,98.594,False,99
MGYP001377704855,ERZ841987,MGYC001735290869,15931,17799,1,ERZ841987.1609-NODE-1609-length-40196-cov-7.275329,MGYA00589026,40.196,False,42
MGYP001378052258,ERZ832104,MGYC001588693935,34405,35520,-1,ERZ832104.535985-NODE-1054162-length-44286-cov-33.4524,MGYA00590575,44.286,False,49
MGYP001378105651,ERZ2437994,MGYC001137039028,13931,14755,1,ERZ2437994.40-NODE-40-length-35169-cov-9.741765,MGYA00585824,35.169,False,50
MGYP001378577931,ERZ893903,MGYC000685353039,98966,100150,1,ERZ893903.35-NODE-35-length-116099-cov-38.838850,MGYA00520007,116.099,False,22
MGYP001378666132,ERZ794916,MGYC000398049958,38329,39546,-1,ERZ794916.358-NODE-358-length-50987-cov-43.481328,MGYA00375783,50.987,False,44
MGYP001378666587,ERZ794914,MGYC000397894239,31801,33819,-1,ERZ794914.341-NODE-341-length-42286-cov-23.027586,MGYA00375781,42.286,False,37
MGYP001378810262,ERZ2772508,MGYC001052462547,17211,18083,1,ERZ2772508.253-NODE-253-length-37651-cov-28.884855,MGYA00587116,37.651,False,62
MGYP001378810262,ERZ2772521,MGYC001052466024,21900,22772,-1,ERZ2772521.101-NODE-101-length-37988-cov-22.511059,MGYA00587019,37.988,False,63
MGYP001378810262,ERZ2772550,MGYC001052568200,15229,16101,-1,ERZ2772550.70-NODE-70-length-38265-cov-70.736299,MGYA00587080,38.265,False,63
MGYP001378810262,ERZ2772572,MGYC001062169636,5595,6467,-1,ERZ2772572.93-NODE-93-length-37372-cov-22.804754,MGYA00587089,37.372,False,63
MGYP001378810262,ERZ840327,MGYC001630267963,9135,10007,-1,ERZ840327.44077-NODE-88984-length-28549-cov-29.4978,MGYA00590558,28.549,False,56
MGYP001378810262,ERZ841457,MGYC001694444595,17211,18083,1,ERZ841457.158-NODE-158-length-37668-cov-7.77925,MGYA00590498,37.668,False,62
MGYP001378872371,ERZ2772521,MGYC001052455006,72905,74062,-1,ERZ2772521.7-NODE-7-length-83774-cov-8.296456,MGYA00587019,83.774,False,94
MGYP001378872371,ERZ2772533,MGYC001052489296,73662,74819,-1,ERZ2772533.20-NODE-20-length-85408-cov-8.849414,MGYA00587047,85.408,False,96
MGYP001378872371,ERZ2772554,MGYC001060591793,10788,11945,1,ERZ2772554.12-NODE-12-length-141075-cov-8.776344,MGYA00587092,141.075,False,192
MGYP001378872371,ERZ2772572,MGYC001062169180,90888,92045,-1,ERZ2772572.5-NODE-5-length-102710-cov-8.296771,MGYA00587089,102.71,False,125
MGYP001378872371,ERZ841312,MGYC001676059907,86594,87751,-1,ERZ841312.50-NODE-50-length-98403-cov-22.226593,MGYA00590556,98.403,False,118
MGYP001378948729,ERZ2772618,MGYC001067563326,4017,5342,-1,ERZ2772618.331-NODE-331-length-37990-cov-50.428628,MGYA00587028,37.99,False,62
MGYP001378992170,ERZ2772644,MGYC001067560917,58972,60912,1,ERZ2772644.10-NODE-10-length-142929-cov-8.083717,MGYA00587101,142.929,False,139
MGYP001379111734,ERZ2772559,MGYC001060593125,16748,17611,1,ERZ2772559.160-NODE-160-length-33069-cov-6.761101,MGYA00587063,33.069,False,40
MGYP001379216127,ERZ841280,MGYC001675191767,11642,12622,-1,ERZ841280.564-NODE-564-length-40938-cov-10.504611,MGYA00590495,40.938,False,62
MGYP001379471595,ERZ2772507,MGYC001052458251,9701,10609,-1,ERZ2772507.164-NODE-164-length-55525-cov-7.620588,MGYA00587042,55.525,False,78
MGYP001379471595,ERZ2772549,MGYC001052739710,29961,30869,-1,ERZ2772549.367-NODE-367-length-40038-cov-20.116900,MGYA00587112,40.038,False,51
MGYP001379516031,ERZ2772546,MGYC001052579686,21305,22651,-1,ERZ2772546.245-NODE-245-length-26308-cov-5.655696,MGYA00587038,26.308,False,42
MGYP001379524484,ERZ840860,MGYC001648312769,7672,8646,1,ERZ840860.1463-NODE-1463-length-37176-cov-14.292126,MGYA00590522,37.176,False,58
MGYP001379530396,ERZ2772580,MGYC001062171023,20825,21805,1,ERZ2772580.121-NODE-121-length-36708-cov-14.457452,MGYA00587059,36.708,False,44
